Percentiles,Home Page,Search Page,Simple Form 1,Simple Form 2
5.9,443.0,237.0,614.0,1193.0
6.0,443.0,237.0,614.0,1193.0
6.1,443.0,237.0,614.0,1193.0
6.2,443.0,237.0,614.0,1193.0
6.3,443.0,237.0,614.0,1193.0
6.4,443.0,237.0,614.0,1193.0
6.5,443.0,237.0,614.0,1193.0
6.6,443.0,237.0,614.0,1193.0
6.7,454.0,237.0,614.0,1193.0
6.8,454.0,237.0,614.0,1193.0
6.9,454.0,237.0,614.0,1193.0
7.0,454.0,237.0,614.0,1193.0
7.1,454.0,237.0,614.0,1193.0
7.2,454.0,237.0,614.0,1193.0
7.3,454.0,237.0,614.0,1193.0
7.4,454.0,237.0,614.0,1193.0
7.5,454.0,239.0,614.0,1494.0
7.6,454.0,239.0,614.0,1494.0
7.7,454.0,239.0,614.0,1494.0
7.8,454.0,239.0,614.0,1494.0
7.9,454.0,239.0,614.0,1494.0
8.0,454.0,239.0,614.0,1494.0
8.1,454.0,239.0,614.0,1494.0
8.2,454.0,239.0,614.0,1494.0
8.3,454.0,239.0,614.0,1494.0
8.4,454.0,239.0,614.0,1494.0
8.5,454.0,239.0,614.0,1494.0
8.6,454.0,239.0,614.0,1494.0
8.7,454.0,239.0,614.0,1494.0
8.8,454.0,239.0,614.0,1494.0
8.9,454.0,239.0,614.0,1494.0
9.0,454.0,239.0,614.0,1494.0
9.1,454.0,239.0,673.0,1494.0
9.2,454.0,239.0,673.0,1494.0
9.3,454.0,239.0,673.0,1494.0
9.4,454.0,239.0,673.0,1494.0
9.5,454.0,239.0,673.0,1494.0
9.6,454.0,239.0,673.0,1494.0
9.7,454.0,239.0,673.0,1494.0
9.8,454.0,239.0,673.0,1494.0
9.9,454.0,239.0,673.0,1494.0
10.0,454.0,239.0,673.0,1494.0
10.1,473.0,239.0,673.0,1494.0
10.2,473.0,239.0,673.0,1494.0
10.3,473.0,239.0,673.0,1494.0
10.4,473.0,239.0,673.0,1494.0
10.5,473.0,239.0,673.0,1494.0
10.6,473.0,239.0,673.0,1494.0
10.7,473.0,239.0,673.0,1494.0
10.8,473.0,239.0,673.0,1494.0
10.9,473.0,239.0,673.0,1494.0
11.0,473.0,239.0,673.0,1494.0
11.1,473.0,239.0,673.0,1494.0
11.2,473.0,270.0,673.0,1572.0
11.3,473.0,270.0,673.0,1572.0
11.4,473.0,270.0,673.0,1572.0
11.5,473.0,270.0,673.0,1572.0
11.6,473.0,270.0,673.0,1572.0
11.7,473.0,270.0,673.0,1572.0
11.8,473.0,270.0,673.0,1572.0
11.9,473.0,270.0,673.0,1572.0
12.0,473.0,270.0,673.0,1572.0
12.1,473.0,270.0,673.0,1572.0
12.2,473.0,270.0,673.0,1572.0
12.3,473.0,270.0,673.0,1572.0
12.4,473.0,270.0,673.0,1572.0
12.5,473.0,270.0,673.0,1572.0
12.6,473.0,270.0,673.0,1572.0
12.7,473.0,270.0,673.0,1572.0
12.8,473.0,270.0,673.0,1572.0
12.9,473.0,270.0,673.0,1572.0
13.0,473.0,270.0,673.0,1572.0
13.1,473.0,270.0,673.0,1572.0
13.2,473.0,270.0,673.0,1572.0
13.3,473.0,270.0,673.0,1572.0
13.4,473.0,270.0,673.0,1572.0
13.5,473.0,270.0,673.0,1572.0
13.6,473.0,270.0,673.0,1572.0
13.7,473.0,270.0,698.0,1572.0
13.8,473.0,270.0,698.0,1572.0
13.9,473.0,270.0,698.0,1572.0
14.0,473.0,270.0,698.0,1572.0
14.1,473.0,270.0,698.0,1572.0
14.2,473.0,270.0,698.0,1572.0
14.3,473.0,270.0,698.0,1572.0
14.4,473.0,270.0,698.0,1572.0
14.5,473.0,270.0,698.0,1572.0
14.6,473.0,270.0,698.0,1572.0
14.7,473.0,270.0,698.0,1572.0
14.8,473.0,270.0,698.0,1572.0
14.9,473.0,284.0,698.0,2228.0
15.0,473.0,284.0,698.0,2228.0
15.1,473.0,284.0,698.0,2228.0
15.2,473.0,284.0,698.0,2228.0
15.3,473.0,284.0,698.0,2228.0
15.4,473.0,284.0,698.0,2228.0
15.5,473.0,284.0,698.0,2228.0
15.6,473.0,284.0,698.0,2228.0
15.7,473.0,284.0,698.0,2228.0
15.8,473.0,284.0,698.0,2228.0
15.9,473.0,284.0,698.0,2228.0
16.0,473.0,284.0,698.0,2228.0
16.1,473.0,284.0,698.0,2228.0
16.2,473.0,284.0,698.0,2228.0
16.3,473.0,284.0,698.0,2228.0
16.4,473.0,284.0,698.0,2228.0
16.5,473.0,284.0,698.0,2228.0
16.6,473.0,284.0,698.0,2228.0
16.7,490.0,284.0,698.0,2228.0
16.8,490.0,284.0,698.0,2228.0
16.9,490.0,284.0,698.0,2228.0
17.0,490.0,284.0,698.0,2228.0
17.1,490.0,284.0,698.0,2228.0
17.2,490.0,284.0,698.0,2228.0
17.3,490.0,284.0,698.0,2228.0
17.4,490.0,284.0,698.0,2228.0
17.5,490.0,284.0,698.0,2228.0
17.6,490.0,284.0,698.0,2228.0
17.7,490.0,284.0,698.0,2228.0
17.8,490.0,284.0,698.0,2228.0
17.9,490.0,284.0,698.0,2228.0
18.0,490.0,284.0,698.0,2228.0
18.1,490.0,284.0,698.0,2228.0
18.2,490.0,284.0,721.0,2228.0
18.3,490.0,284.0,721.0,2228.0
18.4,490.0,284.0,721.0,2228.0
18.5,490.0,284.0,721.0,2228.0
18.6,490.0,295.0,721.0,2359.0
18.7,490.0,295.0,721.0,2359.0
18.8,490.0,295.0,721.0,2359.0
18.9,490.0,295.0,721.0,2359.0
19.0,490.0,295.0,721.0,2359.0
19.1,490.0,295.0,721.0,2359.0
19.2,490.0,295.0,721.0,2359.0
19.3,490.0,295.0,721.0,2359.0
19.4,490.0,295.0,721.0,2359.0
19.5,490.0,295.0,721.0,2359.0
19.6,490.0,295.0,721.0,2359.0
19.7,490.0,295.0,721.0,2359.0
19.8,490.0,295.0,721.0,2359.0
19.9,490.0,295.0,721.0,2359.0
20.0,490.0,295.0,721.0,2359.0
20.1,492.0,295.0,721.0,2359.0
20.2,492.0,295.0,721.0,2359.0
20.3,492.0,295.0,721.0,2359.0
20.4,492.0,295.0,721.0,2359.0
20.5,492.0,295.0,721.0,2359.0
20.6,492.0,295.0,721.0,2359.0
20.7,492.0,295.0,721.0,2359.0
20.8,492.0,295.0,721.0,2359.0
20.9,492.0,295.0,721.0,2359.0
21.0,492.0,295.0,721.0,2359.0
21.1,492.0,295.0,721.0,2359.0
21.2,492.0,295.0,721.0,2359.0
21.3,492.0,295.0,721.0,2359.0
21.4,492.0,295.0,721.0,2359.0
21.5,492.0,295.0,721.0,2359.0
21.6,492.0,295.0,721.0,2359.0
21.7,492.0,295.0,721.0,2359.0
21.8,492.0,295.0,721.0,2359.0
21.9,492.0,295.0,721.0,2359.0
22.0,492.0,295.0,721.0,2359.0
22.1,492.0,295.0,721.0,2359.0
22.2,492.0,295.0,721.0,2359.0
22.3,492.0,307.0,721.0,2939.0
22.4,492.0,307.0,721.0,2939.0
22.5,492.0,307.0,721.0,2939.0
22.6,492.0,307.0,721.0,2939.0
22.7,492.0,307.0,721.0,2939.0
22.8,492.0,307.0,751.0,2939.0
22.9,492.0,307.0,751.0,2939.0
23.0,492.0,307.0,751.0,2939.0
23.1,492.0,307.0,751.0,2939.0
23.2,492.0,307.0,751.0,2939.0
23.3,492.0,307.0,751.0,2939.0
23.4,521.0,307.0,751.0,2939.0
23.5,521.0,307.0,751.0,2939.0
23.6,521.0,307.0,751.0,2939.0
23.7,521.0,307.0,751.0,2939.0
23.8,521.0,307.0,751.0,2939.0
23.9,521.0,307.0,751.0,2939.0
24.0,521.0,307.0,751.0,2939.0
24.1,521.0,307.0,751.0,2939.0
24.2,521.0,307.0,751.0,2939.0
24.3,521.0,307.0,751.0,2939.0
24.4,521.0,307.0,751.0,2939.0
24.5,521.0,307.0,751.0,2939.0
24.6,521.0,307.0,751.0,2939.0
24.7,521.0,307.0,751.0,2939.0
24.8,521.0,307.0,751.0,2939.0
24.9,521.0,307.0,751.0,2939.0
25.0,521.0,307.0,751.0,2939.0
25.1,521.0,307.0,751.0,2939.0
25.2,521.0,307.0,751.0,2939.0
25.3,521.0,307.0,751.0,2939.0
25.4,521.0,307.0,751.0,2939.0
25.5,521.0,307.0,751.0,2939.0
25.6,521.0,307.0,751.0,2939.0
25.7,521.0,307.0,751.0,2939.0
25.8,521.0,307.0,751.0,2939.0
25.9,521.0,307.0,751.0,2939.0
26.0,521.0,329.0,751.0,3448.0
26.1,521.0,329.0,751.0,3448.0
26.2,521.0,329.0,751.0,3448.0
26.3,521.0,329.0,751.0,3448.0
26.4,521.0,329.0,751.0,3448.0
26.5,521.0,329.0,751.0,3448.0
26.6,521.0,329.0,751.0,3448.0
26.7,558.0,329.0,751.0,3448.0
26.8,558.0,329.0,751.0,3448.0
26.9,558.0,329.0,751.0,3448.0
27.0,558.0,329.0,751.0,3448.0
27.1,558.0,329.0,751.0,3448.0
27.2,558.0,329.0,751.0,3448.0
27.3,558.0,329.0,977.0,3448.0
27.4,558.0,329.0,977.0,3448.0
27.5,558.0,329.0,977.0,3448.0
27.6,558.0,329.0,977.0,3448.0
27.7,558.0,329.0,977.0,3448.0
27.8,558.0,329.0,977.0,3448.0
27.9,558.0,329.0,977.0,3448.0
28.0,558.0,329.0,977.0,3448.0
28.1,558.0,329.0,977.0,3448.0
28.2,558.0,329.0,977.0,3448.0
28.3,558.0,329.0,977.0,3448.0
28.4,558.0,329.0,977.0,3448.0
28.5,558.0,329.0,977.0,3448.0
28.6,558.0,329.0,977.0,3448.0
28.7,558.0,329.0,977.0,3448.0
28.8,558.0,329.0,977.0,3448.0
28.9,558.0,329.0,977.0,3448.0
29.0,558.0,329.0,977.0,3448.0
29.1,558.0,329.0,977.0,3448.0
29.2,558.0,329.0,977.0,3448.0
29.3,558.0,329.0,977.0,3448.0
29.4,558.0,329.0,977.0,3448.0
29.5,558.0,329.0,977.0,3448.0
29.6,558.0,329.0,977.0,3448.0
29.7,558.0,348.0,977.0,3972.0
29.8,558.0,348.0,977.0,3972.0
29.9,558.0,348.0,977.0,3972.0
30.0,558.0,348.0,977.0,3972.0
30.1,559.0,348.0,977.0,3972.0
30.2,559.0,348.0,977.0,3972.0
30.3,559.0,348.0,977.0,3972.0
30.4,559.0,348.0,977.0,3972.0
30.5,559.0,348.0,977.0,3972.0
30.6,559.0,348.0,977.0,3972.0
30.7,559.0,348.0,977.0,3972.0
30.8,559.0,348.0,977.0,3972.0
30.9,559.0,348.0,977.0,3972.0
31.0,559.0,348.0,977.0,3972.0
31.1,559.0,348.0,977.0,3972.0
31.2,559.0,348.0,977.0,3972.0
31.3,559.0,348.0,977.0,3972.0
31.4,559.0,348.0,977.0,3972.0
31.5,559.0,348.0,977.0,3972.0
31.6,559.0,348.0,977.0,3972.0
31.7,559.0,348.0,977.0,3972.0
31.8,559.0,348.0,977.0,3972.0
31.9,559.0,348.0,1276.0,3972.0
32.0,559.0,348.0,1276.0,3972.0
32.1,559.0,348.0,1276.0,3972.0
32.2,559.0,348.0,1276.0,3972.0
32.3,559.0,348.0,1276.0,3972.0
32.4,559.0,348.0,1276.0,3972.0
32.5,559.0,348.0,1276.0,3972.0
32.6,559.0,348.0,1276.0,3972.0
32.7,559.0,348.0,1276.0,3972.0
32.8,559.0,348.0,1276.0,3972.0
32.9,559.0,348.0,1276.0,3972.0
33.0,559.0,348.0,1276.0,3972.0
33.1,559.0,348.0,1276.0,3972.0
33.2,559.0,348.0,1276.0,3972.0
33.3,559.0,348.0,1276.0,3972.0
33.4,683.0,370.0,1276.0,4207.0
33.5,683.0,370.0,1276.0,4207.0
33.6,683.0,370.0,1276.0,4207.0
33.7,683.0,370.0,1276.0,4207.0
33.8,683.0,370.0,1276.0,4207.0
33.9,683.0,370.0,1276.0,4207.0
34.0,683.0,370.0,1276.0,4207.0
34.1,683.0,370.0,1276.0,4207.0
34.2,683.0,370.0,1276.0,4207.0
34.3,683.0,370.0,1276.0,4207.0
34.4,683.0,370.0,1276.0,4207.0
34.5,683.0,370.0,1276.0,4207.0
34.6,683.0,370.0,1276.0,4207.0
34.7,683.0,370.0,1276.0,4207.0
34.8,683.0,370.0,1276.0,4207.0
34.9,683.0,370.0,1276.0,4207.0
35.0,683.0,370.0,1276.0,4207.0
35.1,683.0,370.0,1276.0,4207.0
35.2,683.0,370.0,1276.0,4207.0
35.3,683.0,370.0,1276.0,4207.0
35.4,683.0,370.0,1276.0,4207.0
35.5,683.0,370.0,1276.0,4207.0
35.6,683.0,370.0,1276.0,4207.0
35.7,683.0,370.0,1276.0,4207.0
35.8,683.0,370.0,1276.0,4207.0
35.9,683.0,370.0,1276.0,4207.0
36.0,683.0,370.0,1276.0,4207.0
36.1,683.0,370.0,1276.0,4207.0
36.2,683.0,370.0,1276.0,4207.0
36.3,683.0,370.0,1276.0,4207.0
36.4,683.0,370.0,1315.0,4207.0
36.5,683.0,370.0,1315.0,4207.0
36.6,683.0,370.0,1315.0,4207.0
36.7,696.0,370.0,1315.0,4207.0
36.8,696.0,370.0,1315.0,4207.0
36.9,696.0,370.0,1315.0,4207.0
37.0,696.0,370.0,1315.0,4207.0
37.1,696.0,532.0,1315.0,5043.0
37.2,696.0,532.0,1315.0,5043.0
37.3,696.0,532.0,1315.0,5043.0
37.4,696.0,532.0,1315.0,5043.0
37.5,696.0,532.0,1315.0,5043.0
37.6,696.0,532.0,1315.0,5043.0
37.7,696.0,532.0,1315.0,5043.0
37.8,696.0,532.0,1315.0,5043.0
37.9,696.0,532.0,1315.0,5043.0
38.0,696.0,532.0,1315.0,5043.0
38.1,696.0,532.0,1315.0,5043.0
38.2,696.0,532.0,1315.0,5043.0
38.3,696.0,532.0,1315.0,5043.0
38.4,696.0,532.0,1315.0,5043.0
38.5,696.0,532.0,1315.0,5043.0
38.6,696.0,532.0,1315.0,5043.0
38.7,696.0,532.0,1315.0,5043.0
38.8,696.0,532.0,1315.0,5043.0
38.9,696.0,532.0,1315.0,5043.0
39.0,696.0,532.0,1315.0,5043.0
39.1,696.0,532.0,1315.0,5043.0
39.2,696.0,532.0,1315.0,5043.0
39.3,696.0,532.0,1315.0,5043.0
39.4,696.0,532.0,1315.0,5043.0
39.5,696.0,532.0,1315.0,5043.0
39.6,696.0,532.0,1315.0,5043.0
39.7,696.0,532.0,1315.0,5043.0
39.8,696.0,532.0,1315.0,5043.0
39.9,696.0,532.0,1315.0,5043.0
40.0,696.0,532.0,1315.0,5043.0
40.1,711.0,532.0,1315.0,5043.0
40.2,711.0,532.0,1315.0,5043.0
40.3,711.0,532.0,1315.0,5043.0
40.4,711.0,532.0,1315.0,5043.0
40.5,711.0,532.0,1315.0,5043.0
40.6,711.0,532.0,1315.0,5043.0
40.7,711.0,532.0,1315.0,5043.0
40.8,711.0,535.0,1315.0,5596.0
40.9,711.0,535.0,1315.0,5596.0
41.0,711.0,535.0,1378.0,5596.0
41.1,711.0,535.0,1378.0,5596.0
41.2,711.0,535.0,1378.0,5596.0
41.3,711.0,535.0,1378.0,5596.0
41.4,711.0,535.0,1378.0,5596.0
41.5,711.0,535.0,1378.0,5596.0
41.6,711.0,535.0,1378.0,5596.0
41.7,711.0,535.0,1378.0,5596.0
41.8,711.0,535.0,1378.0,5596.0
41.9,711.0,535.0,1378.0,5596.0
42.0,711.0,535.0,1378.0,5596.0
42.1,711.0,535.0,1378.0,5596.0
42.2,711.0,535.0,1378.0,5596.0
42.3,711.0,535.0,1378.0,5596.0
42.4,711.0,535.0,1378.0,5596.0
42.5,711.0,535.0,1378.0,5596.0
42.6,711.0,535.0,1378.0,5596.0
42.7,711.0,535.0,1378.0,5596.0
42.8,711.0,535.0,1378.0,5596.0
42.9,711.0,535.0,1378.0,5596.0
43.0,711.0,535.0,1378.0,5596.0
43.1,711.0,535.0,1378.0,5596.0
43.2,711.0,535.0,1378.0,5596.0
43.3,711.0,535.0,1378.0,5596.0
43.4,767.0,535.0,1378.0,5596.0
43.5,767.0,535.0,1378.0,5596.0
43.6,767.0,535.0,1378.0,5596.0
43.7,767.0,535.0,1378.0,5596.0
43.8,767.0,535.0,1378.0,5596.0
43.9,767.0,535.0,1378.0,5596.0
44.0,767.0,535.0,1378.0,5596.0
44.1,767.0,535.0,1378.0,5596.0
44.2,767.0,535.0,1378.0,5596.0
44.3,767.0,535.0,1378.0,5596.0
44.4,767.0,535.0,1378.0,5596.0
44.5,767.0,536.0,1378.0,6271.0
44.6,767.0,536.0,1378.0,6271.0
44.7,767.0,536.0,1378.0,6271.0
44.8,767.0,536.0,1378.0,6271.0
44.9,767.0,536.0,1378.0,6271.0
45.0,767.0,536.0,1378.0,6271.0
45.1,767.0,536.0,1378.0,6271.0
45.2,767.0,536.0,1378.0,6271.0
45.3,767.0,536.0,1378.0,6271.0
45.4,767.0,536.0,1378.0,6271.0
45.5,767.0,536.0,1416.0,6271.0
45.6,767.0,536.0,1416.0,6271.0
45.7,767.0,536.0,1416.0,6271.0
45.8,767.0,536.0,1416.0,6271.0
45.9,767.0,536.0,1416.0,6271.0
46.0,767.0,536.0,1416.0,6271.0
46.1,767.0,536.0,1416.0,6271.0
46.2,767.0,536.0,1416.0,6271.0
46.3,767.0,536.0,1416.0,6271.0
46.4,767.0,536.0,1416.0,6271.0
46.5,767.0,536.0,1416.0,6271.0
46.6,767.0,536.0,1416.0,6271.0
46.7,783.0,536.0,1416.0,6271.0
46.8,783.0,536.0,1416.0,6271.0
46.9,783.0,536.0,1416.0,6271.0
47.0,783.0,536.0,1416.0,6271.0
47.1,783.0,536.0,1416.0,6271.0
47.2,783.0,536.0,1416.0,6271.0
47.3,783.0,536.0,1416.0,6271.0
47.4,783.0,536.0,1416.0,6271.0
47.5,783.0,536.0,1416.0,6271.0
47.6,783.0,536.0,1416.0,6271.0
47.7,783.0,536.0,1416.0,6271.0
47.8,783.0,536.0,1416.0,6271.0
47.9,783.0,536.0,1416.0,6271.0
48.0,783.0,536.0,1416.0,6271.0
48.1,783.0,536.0,1416.0,6271.0
48.2,783.0,563.0,1416.0,6311.0
48.3,783.0,563.0,1416.0,6311.0
48.4,783.0,563.0,1416.0,6311.0
48.5,783.0,563.0,1416.0,6311.0
48.6,783.0,563.0,1416.0,6311.0
48.7,783.0,563.0,1416.0,6311.0
48.8,783.0,563.0,1416.0,6311.0
48.9,783.0,563.0,1416.0,6311.0
49.0,783.0,563.0,1416.0,6311.0
49.1,783.0,563.0,1416.0,6311.0
49.2,783.0,563.0,1416.0,6311.0
49.3,783.0,563.0,1416.0,6311.0
49.4,783.0,563.0,1416.0,6311.0
49.5,783.0,563.0,1416.0,6311.0
49.6,783.0,563.0,1416.0,6311.0
49.7,783.0,563.0,1416.0,6311.0
49.8,783.0,563.0,1416.0,6311.0
49.9,783.0,563.0,1416.0,6311.0
50.0,783.0,563.0,1416.0,6311.0
50.1,797.0,563.0,1433.0,6311.0
50.2,797.0,563.0,1433.0,6311.0
50.3,797.0,563.0,1433.0,6311.0
50.4,797.0,563.0,1433.0,6311.0
50.5,797.0,563.0,1433.0,6311.0
50.6,797.0,563.0,1433.0,6311.0
50.7,797.0,563.0,1433.0,6311.0
50.8,797.0,563.0,1433.0,6311.0
50.9,797.0,563.0,1433.0,6311.0
51.0,797.0,563.0,1433.0,6311.0
51.1,797.0,563.0,1433.0,6311.0
51.2,797.0,563.0,1433.0,6311.0
51.3,797.0,563.0,1433.0,6311.0
51.4,797.0,563.0,1433.0,6311.0
51.5,797.0,563.0,1433.0,6311.0
51.6,797.0,563.0,1433.0,6311.0
51.7,797.0,563.0,1433.0,6311.0
51.8,797.0,563.0,1433.0,6311.0
51.9,797.0,565.0,1433.0,6315.0
52.0,797.0,565.0,1433.0,6315.0
52.1,797.0,565.0,1433.0,6315.0
52.2,797.0,565.0,1433.0,6315.0
52.3,797.0,565.0,1433.0,6315.0
52.4,797.0,565.0,1433.0,6315.0
52.5,797.0,565.0,1433.0,6315.0
52.6,797.0,565.0,1433.0,6315.0
52.7,797.0,565.0,1433.0,6315.0
52.8,797.0,565.0,1433.0,6315.0
52.9,797.0,565.0,1433.0,6315.0
53.0,797.0,565.0,1433.0,6315.0
53.1,797.0,565.0,1433.0,6315.0
53.2,797.0,565.0,1433.0,6315.0
53.3,797.0,565.0,1433.0,6315.0
53.4,859.0,565.0,1433.0,6315.0
53.5,859.0,565.0,1433.0,6315.0
53.6,859.0,565.0,1433.0,6315.0
53.7,859.0,565.0,1433.0,6315.0
53.8,859.0,565.0,1433.0,6315.0
53.9,859.0,565.0,1433.0,6315.0
54.0,859.0,565.0,1433.0,6315.0
54.1,859.0,565.0,1433.0,6315.0
54.2,859.0,565.0,1433.0,6315.0
54.3,859.0,565.0,1433.0,6315.0
54.4,859.0,565.0,1433.0,6315.0
54.5,859.0,565.0,1433.0,6315.0
54.6,859.0,565.0,1468.0,6315.0
54.7,859.0,565.0,1468.0,6315.0
54.8,859.0,565.0,1468.0,6315.0
54.9,859.0,565.0,1468.0,6315.0
55.0,859.0,565.0,1468.0,6315.0
55.1,859.0,565.0,1468.0,6315.0
55.2,859.0,565.0,1468.0,6315.0
55.3,859.0,565.0,1468.0,6315.0
55.4,859.0,565.0,1468.0,6315.0
55.5,859.0,565.0,1468.0,6315.0
55.6,859.0,565.0,1468.0,6361.0
55.7,859.0,565.0,1468.0,6361.0
55.8,859.0,565.0,1468.0,6361.0
55.9,859.0,565.0,1468.0,6361.0
56.0,859.0,565.0,1468.0,6361.0
56.1,859.0,565.0,1468.0,6361.0
56.2,859.0,565.0,1468.0,6361.0
56.3,859.0,565.0,1468.0,6361.0
56.4,859.0,565.0,1468.0,6361.0
56.5,859.0,565.0,1468.0,6361.0
56.6,859.0,565.0,1468.0,6361.0
56.7,922.0,565.0,1468.0,6361.0
56.8,922.0,565.0,1468.0,6361.0
56.9,922.0,565.0,1468.0,6361.0
57.0,922.0,565.0,1468.0,6361.0
57.1,922.0,565.0,1468.0,6361.0
57.2,922.0,565.0,1468.0,6361.0
57.3,922.0,565.0,1468.0,6361.0
57.4,922.0,565.0,1468.0,6361.0
57.5,922.0,565.0,1468.0,6361.0
57.6,922.0,565.0,1468.0,6361.0
57.7,922.0,565.0,1468.0,6361.0
57.8,922.0,565.0,1468.0,6361.0
57.9,922.0,565.0,1468.0,6361.0
58.0,922.0,565.0,1468.0,6361.0
58.1,922.0,565.0,1468.0,6361.0
58.2,922.0,565.0,1468.0,6361.0
58.3,922.0,565.0,1468.0,6361.0
58.4,922.0,565.0,1468.0,6361.0
58.5,922.0,565.0,1468.0,6361.0
58.6,922.0,565.0,1468.0,6361.0
58.7,922.0,565.0,1468.0,6361.0
58.8,922.0,565.0,1468.0,6361.0
58.9,922.0,565.0,1468.0,6361.0
59.0,922.0,565.0,1468.0,6361.0
59.1,922.0,565.0,1592.0,6361.0
59.2,922.0,565.0,1592.0,6361.0
59.3,922.0,623.0,1592.0,6426.0
59.4,922.0,623.0,1592.0,6426.0
59.5,922.0,623.0,1592.0,6426.0
59.6,922.0,623.0,1592.0,6426.0
59.7,922.0,623.0,1592.0,6426.0
59.8,922.0,623.0,1592.0,6426.0
59.9,922.0,623.0,1592.0,6426.0
60.0,922.0,623.0,1592.0,6426.0
60.1,959.0,623.0,1592.0,6426.0
60.2,959.0,623.0,1592.0,6426.0
60.3,959.0,623.0,1592.0,6426.0
60.4,959.0,623.0,1592.0,6426.0
60.5,959.0,623.0,1592.0,6426.0
60.6,959.0,623.0,1592.0,6426.0
60.7,959.0,623.0,1592.0,6426.0
60.8,959.0,623.0,1592.0,6426.0
60.9,959.0,623.0,1592.0,6426.0
61.0,959.0,623.0,1592.0,6426.0
61.1,959.0,623.0,1592.0,6426.0
61.2,959.0,623.0,1592.0,6426.0
61.3,959.0,623.0,1592.0,6426.0
61.4,959.0,623.0,1592.0,6426.0
61.5,959.0,623.0,1592.0,6426.0
61.6,959.0,623.0,1592.0,6426.0
61.7,959.0,623.0,1592.0,6426.0
61.8,959.0,623.0,1592.0,6426.0
61.9,959.0,623.0,1592.0,6426.0
62.0,959.0,623.0,1592.0,6426.0
62.1,959.0,623.0,1592.0,6426.0
62.2,959.0,623.0,1592.0,6426.0
62.3,959.0,623.0,1592.0,6426.0
62.4,959.0,623.0,1592.0,6426.0
62.5,959.0,623.0,1592.0,6426.0
62.6,959.0,623.0,1592.0,6426.0
62.7,959.0,623.0,1592.0,6426.0
62.8,959.0,623.0,1592.0,6426.0
62.9,959.0,623.0,1592.0,6426.0
63.0,959.0,694.0,1592.0,6666.0
63.1,959.0,694.0,1592.0,6666.0
63.2,959.0,694.0,1592.0,6666.0
63.3,959.0,694.0,1592.0,6666.0
63.4,970.0,694.0,1592.0,6666.0
63.5,970.0,694.0,1592.0,6666.0
63.6,970.0,694.0,1592.0,6666.0
63.7,970.0,694.0,1646.0,6666.0
63.8,970.0,694.0,1646.0,6666.0
63.9,970.0,694.0,1646.0,6666.0
64.0,970.0,694.0,1646.0,6666.0
64.1,970.0,694.0,1646.0,6666.0
64.2,970.0,694.0,1646.0,6666.0
64.3,970.0,694.0,1646.0,6666.0
64.4,970.0,694.0,1646.0,6666.0
64.5,970.0,694.0,1646.0,6666.0
64.6,970.0,694.0,1646.0,6666.0
64.7,970.0,694.0,1646.0,6666.0
64.8,970.0,694.0,1646.0,6666.0
64.9,970.0,694.0,1646.0,6666.0
