Percentiles,HTTP Request
72.0,78.0
72.1,78.0
72.2,78.0
72.3,78.0
72.4,78.0
72.5,78.0
72.6,79.0
72.7,79.0
72.8,79.0
72.9,79.0
73.0,79.0
73.1,79.0
73.2,79.0
73.3,79.0
73.4,79.0
73.5,80.0
73.6,80.0
73.7,80.0
73.8,80.0
73.9,80.0
74.0,80.0
74.1,80.0
74.2,81.0
74.3,81.0
74.4,81.0
74.5,81.0
74.6,81.0
74.7,81.0
74.8,82.0
74.9,82.0
75.0,82.0
75.1,82.0
75.2,82.0
75.3,82.0
75.4,83.0
75.5,83.0
75.6,83.0
75.7,83.0
75.8,83.0
75.9,83.0
76.0,83.0
76.1,84.0
76.2,84.0
76.3,84.0
76.4,84.0
76.5,84.0
76.6,84.0
76.7,85.0
76.8,85.0
76.9,85.0
77.0,85.0
77.1,86.0
77.2,87.0
77.3,87.0
77.4,87.0
77.5,88.0
77.6,88.0
77.7,88.0
77.8,88.0
77.9,88.0
78.0,89.0
78.1,89.0
78.2,89.0
78.3,90.0
78.4,90.0
78.5,90.0
78.6,90.0
78.7,90.0
78.8,90.0
78.9,90.0
79.0,91.0
79.1,92.0
79.2,92.0
79.3,92.0
79.4,92.0
79.5,92.0
79.6,93.0
79.7,93.0
79.8,93.0
79.9,93.0
80.0,93.0
80.1,94.0
80.2,94.0
80.3,94.0
80.4,94.0
80.5,94.0
80.6,94.0
80.7,95.0
80.8,95.0
80.9,95.0
81.0,96.0
81.1,96.0
81.2,96.0
81.3,97.0
81.4,97.0
81.5,98.0
81.6,98.0
81.7,98.0
81.8,98.0
81.9,99.0
82.0,99.0
82.1,99.0
82.2,99.0
82.3,99.0
82.4,99.0
82.5,100.0
82.6,100.0
82.7,100.0
82.8,100.0
82.9,101.0
83.0,101.0
83.1,101.0
83.2,101.0
83.3,101.0
83.4,101.0
83.5,102.0
83.6,102.0
83.7,102.0
83.8,103.0
83.9,103.0
84.0,103.0
84.1,103.0
84.2,103.0
84.3,103.0
84.4,104.0
84.5,104.0
84.6,104.0
84.7,104.0
84.8,105.0
84.9,105.0
85.0,105.0
85.1,105.0
85.2,105.0
85.3,105.0
85.4,106.0
85.5,106.0
85.6,106.0
85.7,106.0
85.8,106.0
85.9,107.0
86.0,107.0
86.1,108.0
86.2,108.0
86.3,108.0
86.4,109.0
86.5,109.0
86.6,110.0
86.7,110.0
86.8,110.0
86.9,110.0
87.0,110.0
87.1,110.0
87.2,111.0
87.3,111.0
87.4,111.0
87.5,111.0
87.6,112.0
87.7,112.0
87.8,112.0
87.9,112.0
88.0,112.0
88.1,112.0
88.2,112.0
88.3,113.0
88.4,113.0
88.5,113.0
88.6,113.0
88.7,113.0
88.8,113.0
88.9,114.0
89.0,115.0
89.1,115.0
89.2,115.0
89.3,115.0
89.4,116.0
89.5,116.0
89.6,116.0
89.7,117.0
89.8,117.0
89.9,118.0
90.0,118.0
90.1,118.0
90.2,118.0
90.3,118.0
90.4,119.0
90.5,119.0
90.6,119.0
90.7,119.0
90.8,120.0
90.9,120.0
91.0,121.0
91.1,121.0
91.2,121.0
91.3,122.0
91.4,122.0
91.5,122.0
91.6,122.0
91.7,123.0
91.8,123.0
91.9,124.0
92.0,124.0
92.1,124.0
92.2,125.0
92.3,125.0
92.4,125.0
92.5,126.0
92.6,126.0
92.7,127.0
92.8,127.0
92.9,128.0
93.0,128.0
93.1,129.0
93.2,130.0
93.3,131.0
93.4,131.0
93.5,131.0
93.6,132.0
93.7,132.0
93.8,133.0
93.9,133.0
94.0,134.0
94.1,134.0
94.2,134.0
94.3,135.0
94.4,136.0
94.5,137.0
94.6,137.0
94.7,138.0
94.8,139.0
94.9,139.0
95.0,140.0
95.1,140.0
95.2,141.0
95.3,141.0
95.4,142.0
95.5,142.0
95.6,144.0
95.7,144.0
95.8,145.0
95.9,146.0
96.0,147.0
96.1,147.0
96.2,148.0
96.3,149.0
96.4,149.0
96.5,150.0
96.6,151.0
96.7,151.0
96.8,151.0
96.9,152.0
97.0,152.0
97.1,153.0
97.2,154.0
97.3,154.0
97.4,156.0
97.5,156.0
97.6,158.0
97.7,160.0
97.8,160.0
97.9,162.0
98.0,163.0
98.1,163.0
98.2,165.0
98.3,168.0
98.4,172.0
98.5,173.0
98.6,174.0
98.7,177.0
98.8,180.0
98.9,181.0
99.0,182.0
99.1,185.0
99.2,187.0
99.3,190.0
99.4,194.0
99.5,196.0
99.6,199.0
99.7,206.0
99.8,220.0
99.9,229.0
