Percentiles,HTTP Request
72.0,67.0
72.1,67.0
72.2,67.0
72.3,67.0
72.4,68.0
72.5,68.0
72.6,68.0
72.7,68.0
72.8,68.0
72.9,68.0
73.0,68.0
73.1,68.0
73.2,68.0
73.3,68.0
73.4,69.0
73.5,69.0
73.6,69.0
73.7,69.0
73.8,69.0
73.9,69.0
74.0,69.0
74.1,69.0
74.2,69.0
74.3,69.0
74.4,70.0
74.5,70.0
74.6,70.0
74.7,70.0
74.8,70.0
74.9,70.0
75.0,70.0
75.1,70.0
75.2,70.0
75.3,70.0
75.4,71.0
75.5,71.0
75.6,71.0
75.7,71.0
75.8,71.0
75.9,71.0
76.0,72.0
76.1,72.0
76.2,72.0
76.3,72.0
76.4,73.0
76.5,73.0
76.6,73.0
76.7,73.0
76.8,73.0
76.9,73.0
77.0,73.0
77.1,74.0
77.2,74.0
77.3,74.0
77.4,74.0
77.5,74.0
77.6,74.0
77.7,74.0
77.8,74.0
77.9,75.0
78.0,75.0
78.1,75.0
78.2,75.0
78.3,75.0
78.4,75.0
78.5,76.0
78.6,76.0
78.7,76.0
78.8,76.0
78.9,76.0
79.0,76.0
79.1,77.0
79.2,77.0
79.3,77.0
79.4,77.0
79.5,77.0
79.6,77.0
79.7,78.0
79.8,78.0
79.9,78.0
80.0,78.0
80.1,78.0
80.2,78.0
80.3,78.0
80.4,78.0
80.5,78.0
80.6,79.0
80.7,79.0
80.8,79.0
80.9,79.0
81.0,79.0
81.1,79.0
81.2,80.0
81.3,80.0
81.4,80.0
81.5,80.0
81.6,80.0
81.7,80.0
81.8,80.0
81.9,80.0
82.0,81.0
82.1,81.0
82.2,81.0
82.3,81.0
82.4,81.0
82.5,81.0
82.6,81.0
82.7,81.0
82.8,81.0
82.9,82.0
83.0,82.0
83.1,82.0
83.2,82.0
83.3,82.0
83.4,82.0
83.5,82.0
83.6,82.0
83.7,83.0
83.8,83.0
83.9,83.0
84.0,83.0
84.1,83.0
84.2,83.0
84.3,83.0
84.4,84.0
84.5,84.0
84.6,84.0
84.7,84.0
84.8,85.0
84.9,85.0
85.0,85.0
85.1,85.0
85.2,85.0
85.3,85.0
85.4,86.0
85.5,86.0
85.6,86.0
85.7,86.0
85.8,86.0
85.9,86.0
86.0,87.0
86.1,87.0
86.2,87.0
86.3,87.0
86.4,87.0
86.5,87.0
86.6,87.0
86.7,88.0
86.8,88.0
86.9,88.0
87.0,88.0
87.1,88.0
87.2,88.0
87.3,89.0
87.4,89.0
87.5,89.0
87.6,89.0
87.7,89.0
87.8,89.0
87.9,90.0
88.0,90.0
88.1,90.0
88.2,91.0
88.3,91.0
88.4,91.0
88.5,91.0
88.6,91.0
88.7,92.0
88.8,92.0
88.9,92.0
89.0,92.0
89.1,92.0
89.2,92.0
89.3,92.0
89.4,93.0
89.5,93.0
89.6,93.0
89.7,93.0
89.8,93.0
89.9,94.0
90.0,94.0
90.1,94.0
90.2,94.0
90.3,94.0
90.4,95.0
90.5,95.0
90.6,96.0
90.7,96.0
90.8,97.0
90.9,97.0
91.0,98.0
91.1,98.0
91.2,98.0
91.3,99.0
91.4,99.0
91.5,99.0
91.6,99.0
91.7,100.0
91.8,100.0
91.9,101.0
92.0,101.0
92.1,101.0
92.2,101.0
92.3,102.0
92.4,102.0
92.5,102.0
92.6,102.0
92.7,102.0
92.8,102.0
92.9,103.0
93.0,103.0
93.1,103.0
93.2,104.0
93.3,104.0
93.4,105.0
93.5,105.0
93.6,105.0
93.7,105.0
93.8,106.0
93.9,106.0
94.0,106.0
94.1,107.0
94.2,107.0
94.3,108.0
94.4,109.0
94.5,110.0
94.6,111.0
94.7,111.0
94.8,112.0
94.9,112.0
95.0,112.0
95.1,113.0
95.2,113.0
95.3,113.0
95.4,114.0
95.5,114.0
95.6,115.0
95.7,116.0
95.8,118.0
95.9,120.0
96.0,120.0
96.1,121.0
96.2,122.0
96.3,122.0
96.4,123.0
96.5,123.0
96.6,124.0
96.7,125.0
96.8,127.0
96.9,130.0
97.0,130.0
97.1,131.0
97.2,132.0
97.3,132.0
97.4,134.0
97.5,135.0
97.6,136.0
97.7,138.0
97.8,138.0
97.9,139.0
98.0,140.0
98.1,146.0
98.2,146.0
98.3,150.0
98.4,153.0
98.5,154.0
98.6,156.0
98.7,159.0
98.8,163.0
98.9,169.0
99.0,175.0
99.1,176.0
99.2,183.0
99.3,193.0
99.4,209.0
99.5,229.0
99.6,230.0
99.7,251.0
99.8,263.0
99.9,278.0
